audio_id,audio_path,label,attack
T_0000017520,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017520.flac,bonafide,bonafide
T_0000005867,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005867.flac,spoof,A06
T_0000001452,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001452.flac,spoof,A06
T_0000022323,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022323.flac,bonafide,bonafide
T_0000011143,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011143.flac,bonafide,bonafide
T_0000016030,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016030.flac,bonafide,bonafide
T_0000019722,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019722.flac,spoof,A08
T_0000000271,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000271.flac,bonafide,bonafide
T_0000034430,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034430.flac,bonafide,bonafide
T_0000035385,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035385.flac,spoof,A07
T_0000031054,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031054.flac,bonafide,bonafide
T_0000029893,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029893.flac,spoof,A05
T_0000026969,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026969.flac,spoof,A06
T_0000009795,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009795.flac,bonafide,bonafide
T_0000012945,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012945.flac,spoof,A05
T_0000013966,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013966.flac,bonafide,bonafide
T_0000021001,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021001.flac,bonafide,bonafide
T_0000011990,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011990.flac,spoof,A05
T_0000032354,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032354.flac,spoof,A08
T_0000017277,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017277.flac,bonafide,bonafide
T_0000008229,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008229.flac,spoof,A02
T_0000032513,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032513.flac,bonafide,bonafide
T_0000030738,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030738.flac,bonafide,bonafide
T_0000033263,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033263.flac,bonafide,bonafide
T_0000020945,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020945.flac,spoof,A04
T_0000010648,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010648.flac,bonafide,bonafide
T_0000024822,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024822.flac,spoof,A04
T_0000009297,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009297.flac,spoof,A03
T_0000027406,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027406.flac,bonafide,bonafide
T_0000026239,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026239.flac,bonafide,bonafide
T_0000005901,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005901.flac,spoof,A05
T_0000004454,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004454.flac,bonafide,bonafide
T_0000003337,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003337.flac,bonafide,bonafide
T_0000005568,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005568.flac,bonafide,bonafide
T_0000016294,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016294.flac,spoof,A04
T_0000004727,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004727.flac,bonafide,bonafide
T_0000031122,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031122.flac,spoof,A05
T_0000013087,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013087.flac,bonafide,bonafide
T_0000028582,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028582.flac,spoof,A07
T_0000009457,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009457.flac,spoof,A04
T_0000032970,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032970.flac,bonafide,bonafide
T_0000000983,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000983.flac,spoof,A05
T_0000002388,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002388.flac,bonafide,bonafide
T_0000010883,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010883.flac,bonafide,bonafide
T_0000027081,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027081.flac,bonafide,bonafide
T_0000007471,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007471.flac,spoof,A05
T_0000028235,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028235.flac,bonafide,bonafide
T_0000030471,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030471.flac,spoof,A01
T_0000005262,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005262.flac,bonafide,bonafide
T_0000018041,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018041.flac,spoof,A06
T_0000022686,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022686.flac,bonafide,bonafide
T_0000005366,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005366.flac,bonafide,bonafide
T_0000035896,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035896.flac,bonafide,bonafide
T_0000006652,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006652.flac,spoof,A02
T_0000035439,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035439.flac,bonafide,bonafide
T_0000015167,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015167.flac,spoof,A06
T_0000015481,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015481.flac,spoof,A07
T_0000035140,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035140.flac,bonafide,bonafide
T_0000005387,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005387.flac,spoof,A01
T_0000023783,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023783.flac,spoof,A04
T_0000005594,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005594.flac,spoof,A02
T_0000024601,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024601.flac,spoof,A03
T_0000000419,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000419.flac,bonafide,bonafide
T_0000003335,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003335.flac,bonafide,bonafide
T_0000024785,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024785.flac,bonafide,bonafide
T_0000001717,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001717.flac,spoof,A05
T_0000007183,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007183.flac,bonafide,bonafide
T_0000028550,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028550.flac,bonafide,bonafide
T_0000032939,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032939.flac,spoof,A01
T_0000025546,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025546.flac,spoof,A02
T_0000000215,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000215.flac,bonafide,bonafide
T_0000007195,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007195.flac,bonafide,bonafide
T_0000014178,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014178.flac,spoof,A05
T_0000008907,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008907.flac,bonafide,bonafide
T_0000022806,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022806.flac,spoof,A08
T_0000033894,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033894.flac,bonafide,bonafide
T_0000005138,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005138.flac,spoof,A01
T_0000027605,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027605.flac,bonafide,bonafide
T_0000004758,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004758.flac,spoof,A03
T_0000002389,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002389.flac,spoof,A04
T_0000018778,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018778.flac,bonafide,bonafide
T_0000008789,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008789.flac,bonafide,bonafide
T_0000002763,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002763.flac,spoof,A03
T_0000024874,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024874.flac,spoof,A08
T_0000021266,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021266.flac,spoof,A04
T_0000005026,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005026.flac,spoof,A07
T_0000006462,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006462.flac,bonafide,bonafide
T_0000019150,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019150.flac,spoof,A02
T_0000032817,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032817.flac,bonafide,bonafide
T_0000029937,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029937.flac,spoof,A07
T_0000021097,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021097.flac,spoof,A06
T_0000023021,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023021.flac,spoof,A03
T_0000005412,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005412.flac,spoof,A06
T_0000013773,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013773.flac,spoof,A01
T_0000021947,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021947.flac,spoof,A07
T_0000010878,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010878.flac,spoof,A07
T_0000011953,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011953.flac,bonafide,bonafide
T_0000023684,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023684.flac,bonafide,bonafide
T_0000019889,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019889.flac,bonafide,bonafide
T_0000026235,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026235.flac,spoof,A05
T_0000030408,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030408.flac,bonafide,bonafide
T_0000011515,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011515.flac,spoof,A07
T_0000001605,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001605.flac,spoof,A04
T_0000031351,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031351.flac,bonafide,bonafide
T_0000010004,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010004.flac,spoof,A06
T_0000029805,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029805.flac,bonafide,bonafide
T_0000031253,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031253.flac,spoof,A04
T_0000004575,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004575.flac,bonafide,bonafide
T_0000030694,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030694.flac,spoof,A02
T_0000013363,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013363.flac,bonafide,bonafide
T_0000009548,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009548.flac,spoof,A08
T_0000020924,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020924.flac,bonafide,bonafide
T_0000007074,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007074.flac,spoof,A02
T_0000034114,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034114.flac,bonafide,bonafide
T_0000033872,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033872.flac,bonafide,bonafide
T_0000011003,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011003.flac,bonafide,bonafide
T_0000008560,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008560.flac,bonafide,bonafide
T_0000016157,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016157.flac,bonafide,bonafide
T_0000016721,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016721.flac,bonafide,bonafide
T_0000010929,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010929.flac,bonafide,bonafide
T_0000008013,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008013.flac,bonafide,bonafide
T_0000016287,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016287.flac,bonafide,bonafide
T_0000004870,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004870.flac,spoof,A05
T_0000032097,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032097.flac,bonafide,bonafide
T_0000016999,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016999.flac,spoof,A07
T_0000001178,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001178.flac,spoof,A02
T_0000034336,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034336.flac,spoof,A06
T_0000028261,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028261.flac,spoof,A01
T_0000032867,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032867.flac,bonafide,bonafide
T_0000009923,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009923.flac,bonafide,bonafide
T_0000032535,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032535.flac,bonafide,bonafide
T_0000017735,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017735.flac,bonafide,bonafide
T_0000028416,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028416.flac,spoof,A04
T_0000018414,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018414.flac,spoof,A07
T_0000017916,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017916.flac,bonafide,bonafide
T_0000010864,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010864.flac,bonafide,bonafide
T_0000004224,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004224.flac,spoof,A08
T_0000000539,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000539.flac,bonafide,bonafide
T_0000018615,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018615.flac,spoof,A05
T_0000018987,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018987.flac,spoof,A01
T_0000011969,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011969.flac,spoof,A05
T_0000006363,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006363.flac,bonafide,bonafide
T_0000009802,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009802.flac,spoof,A02
T_0000026948,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026948.flac,bonafide,bonafide
T_0000017055,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017055.flac,spoof,A02
T_0000020922,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020922.flac,spoof,A04
T_0000030987,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030987.flac,bonafide,bonafide
T_0000032550,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032550.flac,spoof,A07
T_0000002286,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002286.flac,bonafide,bonafide
T_0000034667,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034667.flac,spoof,A07
T_0000013354,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013354.flac,bonafide,bonafide
T_0000015209,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015209.flac,spoof,A07
T_0000012162,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012162.flac,spoof,A05
T_0000007007,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007007.flac,bonafide,bonafide
T_0000027852,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027852.flac,spoof,A06
T_0000002980,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002980.flac,bonafide,bonafide
T_0000017856,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017856.flac,bonafide,bonafide
T_0000004766,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004766.flac,spoof,A06
T_0000027443,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027443.flac,spoof,A03
T_0000015022,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015022.flac,bonafide,bonafide
T_0000007574,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007574.flac,bonafide,bonafide
T_0000005984,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005984.flac,spoof,A08
T_0000021960,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021960.flac,bonafide,bonafide
T_0000016283,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016283.flac,bonafide,bonafide
T_0000014800,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014800.flac,spoof,A05
T_0000026488,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026488.flac,spoof,A07
T_0000019459,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019459.flac,spoof,A01
T_0000027115,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027115.flac,spoof,A06
T_0000010956,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010956.flac,spoof,A07
T_0000000872,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000872.flac,bonafide,bonafide
T_0000035621,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035621.flac,bonafide,bonafide
T_0000027336,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027336.flac,bonafide,bonafide
T_0000023042,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023042.flac,bonafide,bonafide
T_0000028954,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028954.flac,spoof,A05
T_0000033289,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033289.flac,spoof,A04
T_0000015694,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015694.flac,bonafide,bonafide
T_0000006435,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006435.flac,bonafide,bonafide
T_0000033031,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033031.flac,spoof,A06
T_0000022200,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022200.flac,bonafide,bonafide
T_0000004927,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004927.flac,spoof,A01
T_0000000089,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000089.flac,bonafide,bonafide
T_0000010136,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010136.flac,spoof,A02
T_0000008797,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008797.flac,spoof,A06
T_0000035054,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035054.flac,bonafide,bonafide
T_0000000530,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000530.flac,bonafide,bonafide
T_0000036334,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036334.flac,spoof,A06
T_0000035626,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035626.flac,bonafide,bonafide
T_0000025036,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025036.flac,spoof,A02
T_0000000573,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000573.flac,bonafide,bonafide
T_0000033640,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033640.flac,spoof,A04
T_0000009783,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009783.flac,spoof,A04
T_0000012050,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012050.flac,spoof,A08
T_0000029130,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029130.flac,spoof,A01
T_0000001151,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001151.flac,spoof,A05
T_0000033737,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033737.flac,spoof,A01
T_0000035525,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035525.flac,bonafide,bonafide
T_0000017195,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017195.flac,spoof,A08
T_0000000134,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000134.flac,bonafide,bonafide
T_0000003272,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003272.flac,spoof,A07
T_0000022787,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022787.flac,spoof,A01
T_0000007150,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007150.flac,bonafide,bonafide
T_0000029203,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029203.flac,spoof,A06
T_0000020030,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020030.flac,bonafide,bonafide
T_0000030512,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030512.flac,spoof,A08
T_0000022219,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022219.flac,bonafide,bonafide
T_0000034004,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034004.flac,bonafide,bonafide
T_0000025488,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025488.flac,spoof,A01
T_0000011583,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011583.flac,spoof,A02
T_0000012233,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012233.flac,bonafide,bonafide
T_0000003308,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003308.flac,spoof,A04
T_0000011853,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011853.flac,spoof,A08
T_0000002141,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002141.flac,bonafide,bonafide
T_0000028323,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028323.flac,spoof,A08
T_0000019273,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019273.flac,spoof,A01
T_0000008253,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008253.flac,bonafide,bonafide
T_0000017375,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017375.flac,spoof,A06
T_0000024446,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024446.flac,bonafide,bonafide
T_0000010943,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010943.flac,spoof,A08
T_0000023207,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023207.flac,spoof,A04
T_0000032715,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032715.flac,bonafide,bonafide
T_0000013015,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013015.flac,bonafide,bonafide
T_0000004608,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004608.flac,spoof,A03
T_0000018997,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018997.flac,spoof,A08
T_0000002649,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002649.flac,bonafide,bonafide
T_0000017328,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017328.flac,bonafide,bonafide
T_0000016826,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016826.flac,spoof,A08
T_0000033329,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033329.flac,bonafide,bonafide
T_0000032125,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032125.flac,spoof,A05
T_0000001396,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001396.flac,spoof,A01
T_0000032806,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032806.flac,bonafide,bonafide
T_0000000678,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000678.flac,spoof,A05
T_0000010664,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010664.flac,bonafide,bonafide
T_0000023613,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023613.flac,bonafide,bonafide
T_0000016606,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016606.flac,spoof,A06
T_0000030366,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030366.flac,spoof,A03
T_0000019497,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019497.flac,bonafide,bonafide
T_0000021792,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021792.flac,bonafide,bonafide
T_0000034208,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034208.flac,bonafide,bonafide
T_0000001619,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001619.flac,spoof,A01
T_0000019958,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019958.flac,spoof,A03
T_0000018128,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018128.flac,spoof,A01
T_0000029563,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029563.flac,bonafide,bonafide
T_0000009747,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009747.flac,spoof,A03
T_0000027118,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027118.flac,bonafide,bonafide
T_0000024150,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024150.flac,spoof,A03
T_0000015972,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015972.flac,bonafide,bonafide
T_0000035629,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035629.flac,spoof,A01
T_0000035599,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035599.flac,bonafide,bonafide
T_0000035925,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035925.flac,bonafide,bonafide
T_0000009867,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009867.flac,spoof,A04
T_0000002001,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002001.flac,bonafide,bonafide
T_0000032622,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032622.flac,bonafide,bonafide
